origin_airport,origin_title,origin_state,origin_lat,origin_lon,destination_airport,destination_title,destination_state,destination_lat,destination_lon,departureDate,price,currencyCode
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-12T00:00:00,209.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-14T00:00:00,649.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-15T00:00:00,249.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-17T00:00:00,229.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-19T00:00:00,249.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-21T00:00:00,249.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-22T00:00:00,229.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-24T00:00:00,149.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-26T00:00:00,149.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-28T00:00:00,209.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-29T00:00:00,119.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-01-31T00:00:00,119.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-02-02T00:00:00,119.0,PLN
WRO,Wroclaw,PL,51.1,16.883333333333333,EIN,Eindhoven,NL,51.45333333333333,5.388888888888889,2018-02-04T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-13T00:00:00,749.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-16T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-20T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-23T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-27T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-01-30T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LYS,Lyon -Saint-Exupéry,FR,45.72555555555556,5.0811111111111105,2018-02-03T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-11T00:00:00,769.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-12T00:00:00,769.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-14T00:00:00,1029.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-15T00:00:00,559.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-17T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-18T00:00:00,75.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-19T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-21T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-22T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-24T00:00:00,39.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-25T00:00:00,39.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-26T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-28T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-29T00:00:00,99.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-01-31T00:00:00,39.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-02-01T00:00:00,39.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-02-02T00:00:00,39.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TRF,Oslo Sandefjord Torp,NO,59.18333333333333,10.266666666666667,2018-02-04T00:00:00,129.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-09T00:00:00,429.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-10T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-11T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-12T00:00:00,429.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-14T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-15T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-16T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-17T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-18T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-19T00:00:00,349.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-21T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-22T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-23T00:00:00,129.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-24T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-25T00:00:00,149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-26T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-28T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-29T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-30T00:00:00,119.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-01-31T00:00:00,119.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-02-01T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-02-02T00:00:00,149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,FCO,Rome Fiumicino,IT,41.80027777777777,12.238888888888889,2018-02-04T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-09T00:00:00,2149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-11T00:00:00,1459.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-13T00:00:00,1459.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-16T00:00:00,619.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-18T00:00:00,429.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-20T00:00:00,519.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-23T00:00:00,389.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-25T00:00:00,319.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-27T00:00:00,319.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-01-30T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-02-01T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,KEF,Reykjavik,IS,63.985,-22.605555555555558,2018-02-03T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-10T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-14T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-17T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-21T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-24T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-28T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-01-31T00:00:00,149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,OPO,Porto,PT,41.24111111111111,-8.679166666666665,2018-02-04T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-09T00:00:00,1289.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-11T00:00:00,619.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-13T00:00:00,809.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-16T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-20T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-23T00:00:00,129.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-27T00:00:00,129.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-01-30T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,LPL,Liverpool,GB,53.33833333333334,-2.8666666666666667,2018-02-03T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-09T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-11T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-16T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-18T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-20T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-23T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-25T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-27T00:00:00,479.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-01-30T00:00:00,479.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-02-01T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,TLV,Tel-Aviv,IL,32.01138888888889,34.88666666666666,2018-02-03T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,SUF,Lamezia Terme,IT,38.905277777777776,16.242222222222225,2018-01-14T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,SUF,Lamezia Terme,IT,38.905277777777776,16.242222222222225,2018-01-21T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,SUF,Lamezia Terme,IT,38.905277777777776,16.242222222222225,2018-01-28T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,SUF,Lamezia Terme,IT,38.905277777777776,16.242222222222225,2018-02-04T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-11T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-13T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-16T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-20T00:00:00,149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-23T00:00:00,149.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-27T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-01-30T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BSL,Basel-Mulhouse-Freiburg,CH,47.599444444444444,7.5313888888888885,2018-02-03T00:00:00,99.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-10T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-11T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-12T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-14T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-15T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-16T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-17T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-18T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-19T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-21T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-22T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-23T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-24T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-25T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-26T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-28T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-29T00:00:00,89.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-30T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-01-31T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-02-01T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-02-02T00:00:00,109.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CRL,Brussels Charleroi,BE,50.45916666666667,4.453888888888889,2018-02-04T00:00:00,349.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-09T00:00:00,429.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-11T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-13T00:00:00,209.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-16T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-18T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-20T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-23T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-25T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-27T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-01-30T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-02-01T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,IEV,Kiev - Zhulyany,UA,50.411944444444444,30.443055555555556,2018-02-03T00:00:00,189.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-10T00:00:00,299.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-13T00:00:00,749.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-17T00:00:00,349.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-20T00:00:00,249.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-24T00:00:00,169.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-27T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-01-31T00:00:00,279.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,CTA,Catania (Sicily),IT,37.46666666666667,15.06638888888889,2018-02-03T00:00:00,229.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BLL,Billund,DK,55.73833333333334,9.15,2018-01-13T00:00:00,75.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BLL,Billund,DK,55.73833333333334,9.15,2018-01-16T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BLL,Billund,DK,55.73833333333334,9.15,2018-01-20T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BLL,Billund,DK,55.73833333333334,9.15,2018-01-23T00:00:00,59.0,PLN
WAW,Warsaw Chopin,PL,52.166666666666664,20.966666666666665,BLL,Billund,DK,55.73833333333334,9.15,2018-01-27T00:00:00,59.0,PLN
